1.138947584726494069e-175 0.000000000000000000e+00
7.432680127008275987e-97 1.310833902201032717e-284
1.958901339340266058e-96 1.632718617028346261e-283
2.479919287507443977e-98 1.611513584931437410e-288
2.456247311863784979e-95 8.437447533053160211e-281
4.434726577027185755e-95 2.064631052042887111e-280
7.652132055002756354e-46 1.465007978884057874e-136
1.992917363993456383e-41 1.939820747501082205e-123
9.535205898658425438e-45 2.550153741309147508e-133
3.808617617437534231e-147 0.000000000000000000e+00
1.472825734093124901e-175 0.000000000000000000e+00
1.403028117924766987e-172 0.000000000000000000e+00
2.943336116300056929e-48 2.128900828907992606e-143
3.784970091078744102e-34 2.353921656686127722e-101
1.747286027960180572e-149 0.000000000000000000e+00
1.033734284615698114e-175 0.000000000000000000e+00
4.083849171555548960e-34 2.969697931173610714e-101
5.396483116618805213e-156 0.000000000000000000e+00
9.960554944896360486e-176 0.000000000000000000e+00
7.893875546031937730e-65 9.943303000076579528e-192
2.243751874061806161e-40 4.447038760196641229e-120
2.243751874061806161e-40 4.447038760196641229e-120
2.243751874061806161e-40 4.447038760196641229e-120
2.243751874061806161e-40 4.447038760196641229e-120
5.316480543457916653e-174 0.000000000000000000e+00
1.264082882769998186e-175 0.000000000000000000e+00
2.752488719940674941e-95 5.638180683659702640e-281
1.006742327861826835e-92 1.539557054625991425e-273
2.677323938008347138e-94 3.418717794037744387e-278
1.326322886429738324e-94 4.397382931699698695e-279
9.710497254725083878e-95 1.754694925893705443e-279
1.987063873695248413e-91 1.014241215694456297e-269
3.993601416238288314e-91 8.052922638010528901e-269
1.300458268009386760e-93 3.337822795062769134e-276
4.781841804727559938e-85 7.810639192164087927e-251
3.757817620349083720e-91 6.382810864219166683e-269
1.516206780847310806e-90 4.053472251711882494e-267
9.546009909385699428e-89 8.832572627033875336e-262
1.889536860770979941e-87 5.808421592187522568e-258
1.906030184173009604e-82 3.604244920689566843e-243
1.340873906277233253e-87 2.114404408040268333e-258
3.440374702551174419e-86 3.102061357938164387e-254
1.991500638678045678e-82 4.004357499498040453e-243
3.574838205754267729e-84 2.875487661154004697e-248
1.024660164307356516e-85 8.051423344149664552e-253
1.600865209670371204e-89 4.293885118022734749e-264
3.958733164130428205e-87 5.240341447064837959e-257
9.530638704314500310e-82 4.088896613497037899e-241
6.745941634320645800e-87 2.507919291344762980e-256
2.292781247801890015e-83 6.887917114851587406e-246
1.535176870145414662e-83 2.043945150526973045e-246
3.923663335449678728e-78 1.592710581364439377e-230
1.318397918239156969e-77 5.547728851306977559e-229
6.578865668765057468e-83 1.476329201170019573e-244
2.292781247801890015e-83 6.887917114851587406e-246
2.650085715129246136e-82 9.053529889975938790e-243
1.986582106951589352e-89 8.330089420272194534e-264
3.286263766144378886e-90 4.112295878051160435e-266
5.127730197804124446e-100 4.607874993355481711e-293
1.841523677635048171e-86 4.746788773288801530e-255
4.507790785163174698e-77 1.987833027579324117e-227
4.507790785163174698e-77 1.987833027579324117e-227
1.790905300007421746e-81 2.545942855965170698e-240
2.379472293721882348e-84 8.666130819031642594e-249
1.143268414863674999e-81 6.534792417281597472e-241
2.339014268830582369e-94 2.122475571501459557e-278
1.524562223330151862e-92 5.092304047777166599e-273
1.524562223330151862e-92 5.092304047777166599e-273
1.577330562865092233e-86 2.967217911992628883e-255
1.520490450946260178e-78 9.694035202171733436e-232
1.310542326536257227e-78 6.596813289881817763e-232
2.164861326661973886e-95 3.040397171090307466e-281
5.195407269707435541e-85 9.753361864157652939e-251
1.041785185908654785e-84 7.562415091850844461e-250
3.010656756312007181e-70 7.242711978031697605e-207
7.843232295933310271e-78 3.272873630435940535e-229
4.658445862697510863e-132 0.000000000000000000e+00
6.103545418696992122e-84 1.373153626071398319e-247
6.103545418696992122e-84 1.373153626071398319e-247
5.666109114679802485e-95 3.657859304134807073e-280
1.423145052821418619e-175 0.000000000000000000e+00
1.934605813906416503e-173 0.000000000000000000e+00
6.633364309960657564e-95 7.508637751883630509e-280
1.200665702358808065e-91 2.122674750854855920e-270
6.611455002191997007e-95 6.061449831082649313e-280
6.036045478249753614e-95 5.028383300516994677e-280
7.093473810472829427e-92 5.242302730319120375e-271
3.730841252618103167e-92 7.256725317850116235e-272
9.181179999350731740e-93 1.130663087938870501e-273
2.151585310780611411e-88 1.059039505554428834e-260
3.705921146501184196e-91 6.544018957166570819e-269
7.875714112275568420e-95 9.914384991570581261e-280
8.223834833606735322e-92 7.996867569200115726e-271
5.672802755431761881e-91 2.122369670474929205e-268
1.036528619507840140e-89 1.276430893635835694e-264
8.266592843173225367e-93 8.074762006968584137e-274
2.843628484106705880e-91 3.192076845538744707e-269
9.233694031696697321e-95 1.833018465886936517e-279
2.250258634010396111e-92 1.506898150437768888e-272
6.446323929429673673e-95 6.813421826148344270e-280
7.787694931000208556e-95 1.158109186679637262e-279
7.787694931000208556e-95 1.158109186679637262e-279
3.534863597853248353e-37 1.270772534150395700e-110
2.726012745796352671e-41 4.957276603836103223e-123
5.480157375619310581e-175 0.000000000000000000e+00
1.633744704315102749e-143 0.000000000000000000e+00
5.208029389592780019e-115 0.000000000000000000e+00
1.606221302456514533e-114 0.000000000000000000e+00
1.359786852228790417e-114 0.000000000000000000e+00
1.913440621103616369e-114 0.000000000000000000e+00
7.191806726965433619e-115 0.000000000000000000e+00
1.990042873489157937e-114 0.000000000000000000e+00
1.052065532721035090e-114 0.000000000000000000e+00
8.796613098614747373e-115 0.000000000000000000e+00
1.650775173086125144e-34 1.892114533127236159e-102
9.777951273384248022e-35 3.867518127540441388e-103
9.995766304993773116e-176 0.000000000000000000e+00
4.036477099156561858e-116 0.000000000000000000e+00
7.197955321074348295e-115 0.000000000000000000e+00
1.292658512042046233e-114 0.000000000000000000e+00
1.308249404287515371e-114 0.000000000000000000e+00
2.041507254503871166e-114 0.000000000000000000e+00
1.373266125347641825e-116 0.000000000000000000e+00
5.479581077308476969e-116 0.000000000000000000e+00
4.604417025910555685e-115 0.000000000000000000e+00
5.221000748449372537e-112 0.000000000000000000e+00
1.244434711839560466e-114 0.000000000000000000e+00
1.321047703244591856e-114 0.000000000000000000e+00
2.198474713354269350e-116 0.000000000000000000e+00
9.106342707451951355e-115 0.000000000000000000e+00
4.381803810973208841e-116 0.000000000000000000e+00
6.444495484329591112e-115 0.000000000000000000e+00
1.092046919005706673e-114 0.000000000000000000e+00
4.083849171555548960e-34 2.969697931173610714e-101
9.960561426921499262e-176 0.000000000000000000e+00
5.359675175733281366e-156 0.000000000000000000e+00
3.702968908676263594e-95 1.489666686277685468e-280
3.988390150759849913e-93 9.625518481119333165e-275
8.720496687347168100e-95 1.315612328740783269e-279
5.672169058531165179e-95 4.100529085880776254e-280
5.106683375869262067e-86 1.086353317808158664e-253
1.562480729161630831e-88 3.668799741538333966e-261
5.880985917358275515e-95 4.780495067660424033e-280
3.873781585475432777e-94 9.880761766734053085e-278
4.741803314860101463e-90 1.234416500655247216e-265
2.532624929810938738e-90 1.883321112326494794e-266
9.420230669597199317e-62 5.817417389259137283e-183
5.189753928907317351e-109 0.000000000000000000e+00
1.090552209574113123e-139 0.000000000000000000e+00
8.101979036340403540e-95 1.136628454642312493e-279
1.359695592841439428e-94 4.719290949917509505e-279
7.662806250418093188e-95 8.795066921238876573e-280
4.486742539237763451e-94 1.612837747851801055e-277
2.638659824610976370e-59 6.842933775201543565e-176
1.097845524144682923e-63 1.379341189916423691e-188
6.518631924435106595e-146 0.000000000000000000e+00
1.249313427717189195e-140 0.000000000000000000e+00
3.861655834739343210e-93 9.159574668016332743e-275
9.461782561617338501e-95 1.625831718523411594e-279
7.008308342279064801e-91 4.295937356811129610e-268
1.495388490673981826e-94 6.267897469943409020e-279
6.829241280561614350e-93 4.919074780022491018e-274
1.422770543014823718e-95 1.758020888175350167e-281
7.787531805372101989e-95 1.158042580572450186e-279
2.048371719650124214e-97 3.202864036293066936e-286
6.085981600228307894e-96 2.175232097997464315e-282
4.593797664786341726e-95 3.110701383582798445e-280
8.777014951614174136e-37 2.026567564533443525e-109
1.747686057824664749e-42 1.353597189993697637e-126
3.093066170871010887e-34 1.265220843331222435e-101
2.899367700136892989e-54 2.178398345935983889e-161
1.145632180565331491e-175 0.000000000000000000e+00
7.961693392135875882e-104 6.059681031595113720e-303
6.666651210310459366e-37 8.338656622106685706e-110
8.864595657702267761e-35 2.727709365355035554e-103
6.129503748517678607e-171 0.000000000000000000e+00
3.648821425876992949e-175 0.000000000000000000e+00
7.092582172047782523e-147 0.000000000000000000e+00
1.572395265083188063e-36 1.157260011692726897e-108
7.973748119499567855e-35 1.970592621245639627e-103
6.034803204841314956e-174 0.000000000000000000e+00
9.199658040797503683e-175 0.000000000000000000e+00
4.407863996677444431e-35 3.193723273630232471e-104
6.723092957522415671e-36 9.957879952328532823e-107
6.835331490519173512e-171 0.000000000000000000e+00
5.231942263196364792e-168 0.000000000000000000e+00
1.979036466399431780e-35 2.734302404344591331e-105
2.661805420067828765e-171 0.000000000000000000e+00
2.382667432998141301e-175 0.000000000000000000e+00
3.464648515047267235e-35 1.525140207501495491e-104
9.989257620577401904e-36 3.355233725787649691e-106
2.805707857911873076e-174 0.000000000000000000e+00
1.017943372218475964e-171 0.000000000000000000e+00
2.561308753749203692e-34 7.089485764001797694e-102
8.027362355916072649e-152 0.000000000000000000e+00
1.230525149629248568e-162 0.000000000000000000e+00
2.302364977284466448e-116 0.000000000000000000e+00
9.464227524128726149e-170 0.000000000000000000e+00
1.358380963866519813e-174 0.000000000000000000e+00
6.284973844104757508e-40 5.230409449884722056e-119
1.322175349299068741e-41 4.647253217955161900e-124
2.847457812949850341e-174 0.000000000000000000e+00
9.408858226176280351e-38 2.121504234491266930e-112
2.162895208760740621e-170 0.000000000000000000e+00
3.331401326251610382e-37 1.008058095620282116e-110
1.041255593507074706e-40 2.301406039886609896e-121
8.348800260727288698e-171 0.000000000000000000e+00
6.178853387401411759e-173 0.000000000000000000e+00
6.911545637924906221e-39 7.510426429552310166e-116
7.774483384439810545e-38 1.187248178978327037e-112
2.478377804234315382e-114 0.000000000000000000e+00
8.154578358116456522e-112 0.000000000000000000e+00
7.197878564272538359e-147 0.000000000000000000e+00
2.258144086123194233e-174 0.000000000000000000e+00
3.232023762641206012e-34 1.447994057346892724e-101
3.712674757561856383e-56 7.085856236973504542e-167
1.298762102289032067e-168 0.000000000000000000e+00
3.122861685473305756e-41 4.232890662463556640e-123
5.113530683662187468e-155 0.000000000000000000e+00
2.160365273238984500e-174 0.000000000000000000e+00
4.532098718250235376e-35 3.476479281981728683e-104
8.949174896502301222e-175 0.000000000000000000e+00
4.532098718250235376e-35 3.476479281981728683e-104
3.730838623087069104e-110 0.000000000000000000e+00
4.288252195737261983e-116 0.000000000000000000e+00
9.820135730700525225e-115 0.000000000000000000e+00
2.660770116287384887e-116 0.000000000000000000e+00
2.588807544572349385e-115 0.000000000000000000e+00
6.145117058351314584e-126 0.000000000000000000e+00
1.840823886498631299e-125 0.000000000000000000e+00
4.956848500726507372e-126 0.000000000000000000e+00
1.855222814647648580e-123 0.000000000000000000e+00
2.364865286215261043e-118 0.000000000000000000e+00
2.823735111469178125e-120 0.000000000000000000e+00
1.147544737746183334e-124 0.000000000000000000e+00
8.210932583735078471e-124 0.000000000000000000e+00
2.395177105255120813e-121 0.000000000000000000e+00
5.104683831532107259e-123 0.000000000000000000e+00
9.204333245685641849e-129 0.000000000000000000e+00
1.630973341031974242e-128 0.000000000000000000e+00
5.330624975715490294e-127 0.000000000000000000e+00
3.572039335547504854e-134 0.000000000000000000e+00
7.735037212477321270e-131 0.000000000000000000e+00
7.599874106538297986e-123 0.000000000000000000e+00
4.348384504952047361e-140 0.000000000000000000e+00
1.143096165252641791e-115 0.000000000000000000e+00
2.184319516465010629e-137 0.000000000000000000e+00
8.773132773769016131e-136 0.000000000000000000e+00
3.199178510368321768e-126 0.000000000000000000e+00
2.964890504469170053e-130 0.000000000000000000e+00
1.134785599867839857e-133 0.000000000000000000e+00
6.995119072862406644e-134 0.000000000000000000e+00
3.124314985808070908e-128 0.000000000000000000e+00
1.872481904399656787e-123 0.000000000000000000e+00
1.832080834507019372e-129 0.000000000000000000e+00
1.668060723682447026e-93 6.657637569557588935e-277
1.486141666839075958e-119 0.000000000000000000e+00
1.609236464985795500e-114 0.000000000000000000e+00
1.117324397836174703e-96 1.600761001142553451e-284
2.599095159288969890e-112 0.000000000000000000e+00
2.737373013287589843e-114 0.000000000000000000e+00
4.821074325238608823e-38 2.736398083859850942e-113
6.635318972157815757e-35 1.121099338705635752e-103
1.321215109245035823e-51 1.299682643910397070e-153
3.005921453583777665e-112 0.000000000000000000e+00
3.946242784423068953e-108 0.000000000000000000e+00
2.759381783278145561e-170 0.000000000000000000e+00
4.579806400508828179e-40 1.597965552257293561e-119
1.777142468610498855e-119 0.000000000000000000e+00
7.019360341618612456e-122 0.000000000000000000e+00
2.557877608370310432e-119 0.000000000000000000e+00
2.958234954110986781e-115 0.000000000000000000e+00
9.604456685738645740e-122 0.000000000000000000e+00
2.660631276417973664e-115 0.000000000000000000e+00
1.487781981975629777e-117 0.000000000000000000e+00
2.256657357514917347e-119 0.000000000000000000e+00
1.105598739167806998e-114 0.000000000000000000e+00
5.342039392356467348e-116 0.000000000000000000e+00
8.191378966617002424e-116 0.000000000000000000e+00
2.346506189000985880e-115 0.000000000000000000e+00
1.267614534551948303e-113 0.000000000000000000e+00
9.611914487388517581e-115 0.000000000000000000e+00
1.137537432292497288e-113 0.000000000000000000e+00
3.248140800531083139e-114 0.000000000000000000e+00
3.343039065810738720e-111 0.000000000000000000e+00
2.361326281267845785e-105 1.784579640430922512e-307
1.092455577971425345e-111 0.000000000000000000e+00
4.329059959162468932e-114 0.000000000000000000e+00
6.385301664848660134e-175 0.000000000000000000e+00
1.215089749573939462e-175 0.000000000000000000e+00
4.593015914207221281e-172 0.000000000000000000e+00
1.991570020865275496e-34 3.276126940398623980e-102
4.097769134066544231e-35 2.571267768394454793e-104
2.643611828902095065e-175 0.000000000000000000e+00
5.353358346206489410e-175 0.000000000000000000e+00
4.083849171555548960e-34 2.969697931173610714e-101
9.931450054602735635e-176 0.000000000000000000e+00
2.796044112824332467e-34 9.281155246898034806e-102
5.065363975687135670e-36 4.303124450154770454e-107
1.013999237338076495e-175 0.000000000000000000e+00
3.498372640368811506e-93 7.193490816477390960e-275
3.983488144299542374e-34 2.751244981874744832e-101
1.039113931297718210e-175 0.000000000000000000e+00
8.148840193626813961e-114 0.000000000000000000e+00
5.986413406116765644e-87 1.891597238607061327e-256
2.509571811965918440e-34 6.660136502691172248e-102
4.847426795431414010e-38 3.088906402090491132e-113
7.140285009593918314e-172 0.000000000000000000e+00
3.902106141106852323e-175 0.000000000000000000e+00
1.531141696163875428e-88 3.546875672468314477e-261
6.622261903894638521e-87 2.485021620408852703e-256
1.936907676325599274e-166 0.000000000000000000e+00
3.876175761400184656e-138 0.000000000000000000e+00
7.091303002986849871e-92 4.980921635838528705e-271
2.289246162515931924e-94 2.103637172402510850e-278
7.521796891750113797e-95 1.057545488897748081e-279
4.299715660250551623e-95 1.807928275262023841e-280
8.498912228620499978e-93 9.386857324114795597e-274
5.264555945662989550e-94 2.319123259146685993e-277
1.911479374926957890e-93 1.189839123809738111e-275
5.280067293172435508e-89 1.632070014237820144e-262
5.772770051478542328e-95 3.812735123895541178e-280
3.395133938281403618e-94 7.046060214322168001e-278
5.333800309822357056e-95 3.350607300211433984e-280
7.787694931000208556e-95 1.158109186679637262e-279
7.117781321700403210e-96 3.732928363749680803e-282
5.639563250626991587e-95 4.311983518119505585e-280
1.941953702579542668e-94 1.507142091348517122e-278
3.651767503203979056e-91 6.692908740740684008e-269
6.922252641747656742e-38 8.965175274129259195e-113
9.576838970878037163e-40 2.161936655280942775e-118
3.581955349845820868e-34 1.985402171729461869e-101
6.033797865777877485e-174 0.000000000000000000e+00
9.200501616946908055e-175 0.000000000000000000e+00
1.634609703868132584e-34 1.785436325918349146e-102
1.229326827585394733e-38 4.224469037348630308e-115
2.260415227025400185e-174 0.000000000000000000e+00
2.260249432813709355e-174 0.000000000000000000e+00
3.550156919644912081e-34 1.931780816028532283e-101
6.739998015040488765e-105 2.936044044741009128e-306
7.992700536326237137e-113 0.000000000000000000e+00
1.138937560586904010e-175 0.000000000000000000e+00
2.576351157040833088e-34 7.218111781972242941e-102
2.579213777175969277e-43 3.423287849035256742e-129
2.623359345911758340e-116 0.000000000000000000e+00
3.926873032103247259e-174 0.000000000000000000e+00
1.655099960193796694e-174 0.000000000000000000e+00
3.165709987023466777e-34 1.358696903553136780e-101
3.501167266489777258e-95 9.283222677173793044e-281
1.947298736330256333e-118 0.000000000000000000e+00
4.274101093310635522e-125 0.000000000000000000e+00
2.350306084256714791e-173 0.000000000000000000e+00
3.882534283358332760e-174 0.000000000000000000e+00
6.039609399050264287e-35 8.400157032348123747e-104
4.693704737315722717e-48 3.387025161920205778e-143
1.495627824421570956e-125 0.000000000000000000e+00
2.052652354275505807e-131 0.000000000000000000e+00
2.623091980578757932e-116 0.000000000000000000e+00
3.656175675182838399e-111 0.000000000000000000e+00
1.647761245508294246e-174 0.000000000000000000e+00
5.774770987260578220e-157 0.000000000000000000e+00
2.290476182159554026e-37 3.212103651516166984e-111
4.911453882556134474e-122 0.000000000000000000e+00
2.092703067434977287e-96 7.343153563133704085e-284
3.328096524472541228e-102 4.928147073345859128e-299
2.215887161101222360e-114 0.000000000000000000e+00
2.859696495099975090e-136 0.000000000000000000e+00
2.004297970441989410e-123 0.000000000000000000e+00
7.222336793127471670e-120 0.000000000000000000e+00
2.007656430367111477e-117 0.000000000000000000e+00
1.746664446960913846e-121 0.000000000000000000e+00
1.183753070227241469e-128 0.000000000000000000e+00
1.661743687665507216e-117 0.000000000000000000e+00
1.423928659923324369e-97 1.685211546650389305e-286
3.689435805900094004e-95 2.033176695627145429e-280
1.638431798511858857e-118 0.000000000000000000e+00
9.440798908694611196e-97 2.449296458017964228e-284
2.308188963381948977e-95 4.124832936896820426e-281
8.212679865305757014e-117 0.000000000000000000e+00
3.688183501249999981e-117 0.000000000000000000e+00
1.231001185927336300e-91 2.344229774937040742e-270
2.468747178262646454e-90 1.855188693139418775e-266
4.451450810376216747e-124 0.000000000000000000e+00
1.768846085326120487e-126 0.000000000000000000e+00
1.422148854378988516e-76 6.053800520363280272e-226
1.370341364424659105e-91 3.166905858829748605e-270
3.132944036425604857e-120 0.000000000000000000e+00
1.391096873239634970e-92 3.698041562476017662e-273
3.345073494513089259e-95 1.675175097212394233e-280
3.041277141783726763e-86 2.108369279795179182e-254
1.013999237338076495e-175 0.000000000000000000e+00
2.022938978620425372e-93 1.431216501677391636e-275
4.194750914198697126e-95 1.520013539689869244e-280
1.004687108991133136e-93 1.792627447009989911e-276
1.783040528578303841e-93 8.413200551777598849e-276
3.801475805043577855e-94 1.059247812061057516e-277
3.090155179664454687e-89 3.290183289886782393e-263
2.377381204452696881e-92 1.804665323011793953e-272
1.369008058282631801e-94 4.826613032346138509e-279
1.128651430798015926e-90 1.769349570855768335e-267
1.531946201235060135e-90 4.061245642026906461e-267
5.965428763167362778e-86 1.748551282952619397e-253
6.293517339946689665e-95 5.766419545663861797e-280
8.228241272598247272e-93 7.873964533817611373e-274
8.366436827612370574e-94 1.066467635718381027e-276
1.759024275805882138e-93 7.942080982301438002e-276
2.541650523383818849e-85 1.254494481588998242e-251
1.784891562806891407e-95 2.052293683374135922e-281
4.133190541719344402e-92 1.025531985991878187e-271
1.087277901541189639e-94 2.377378592399217286e-279
3.531084395798232010e-90 4.893920548803359701e-266
2.420794275175499352e-92 2.089723274067789934e-272
1.424265253852954186e-94 5.777461866929712451e-279
2.730180346151918254e-97 9.234817419823868293e-286
1.174181150891806245e-86 1.447763131782531851e-255
2.759699371323754764e-95 2.194297380620010035e-280
4.194761338882331863e-95 1.520025105151096307e-280
3.241564078402510994e-92 5.013176530503832484e-272
2.350536495493624530e-95 3.963963803004002569e-281
2.107714952061916591e-91 1.315578951895294730e-269
2.759658284635665288e-95 2.194243466736269911e-280
5.265507693838350505e-93 2.403960170950021853e-274
5.550459112654924388e-95 4.081580225035367345e-280
2.879283828691336589e-95 7.372194728697421468e-281
1.093006102383844917e-94 2.927595707302570309e-279
7.787694931000208556e-95 1.158109186679637262e-279
5.938292666380492523e-95 5.148608794044860959e-280
6.346065527516353020e-96 2.519731679357109812e-282
1.626205290911549509e-38 1.130155300240735399e-114
9.759061855868512558e-41 2.316155291569361402e-121
3.195701034759950367e-156 0.000000000000000000e+00
1.036962967719955497e-175 0.000000000000000000e+00
4.010460221054021652e-34 2.808844800732781236e-101
1.011318947010390660e-175 0.000000000000000000e+00
1.633085841708189359e-67 1.202838504882641836e-199
3.970652331824451666e-34 2.724116785455701230e-101
4.049971962781088018e-172 0.000000000000000000e+00
1.200515060589746137e-175 0.000000000000000000e+00
4.007072125843407892e-34 2.801565101487232171e-101
4.048387119609422797e-172 0.000000000000000000e+00
1.200525144627105452e-175 0.000000000000000000e+00
3.220322694346196239e-34 1.432044915346645286e-101
5.798394622536049182e-37 5.861535431388222809e-110
6.999691011429533994e-173 0.000000000000000000e+00
1.259425283644927031e-175 0.000000000000000000e+00
3.788021705328395171e-41 1.412200160061588703e-122
3.668016599854646692e-34 2.135564807206689854e-101
3.293961495241582437e-154 0.000000000000000000e+00
1.037053118066804259e-175 0.000000000000000000e+00
3.667957586331203511e-34 2.135459320373270244e-101
3.798573296131235123e-41 1.424000697569070093e-122
6.595589041977654152e-142 0.000000000000000000e+00
3.990375911730481174e-175 0.000000000000000000e+00
5.428966193357293477e-175 0.000000000000000000e+00
4.003540504399414856e-34 2.793990577890428676e-101
1.013066909982928668e-175 0.000000000000000000e+00
4.003540504399414856e-34 2.793990577890428676e-101
2.354189683880534613e-167 0.000000000000000000e+00
1.089276102216935322e-175 0.000000000000000000e+00
3.667898568029826921e-34 2.135353828514177601e-101
3.809151923202252421e-41 1.435897233863539319e-122
3.496141819396621525e-175 0.000000000000000000e+00
3.495935586063438799e-175 0.000000000000000000e+00
4.003540504399414856e-34 2.793990577890428676e-101
2.002734737586290470e-175 0.000000000000000000e+00
9.533536119148069291e-175 0.000000000000000000e+00
5.454529891572170696e-37 4.854631867058173606e-110
3.197567033127713399e-34 1.401198645004769950e-101
1.597007254236971922e-175 0.000000000000000000e+00
2.835109530246833457e-174 0.000000000000000000e+00
5.454539242683114027e-35 6.522725890994862075e-104
7.435741549067209359e-175 0.000000000000000000e+00
4.003540504399414856e-34 2.793990577890428676e-101
6.204234212291131631e-105 2.347788394067037430e-306
1.013067245446362482e-175 0.000000000000000000e+00
7.584013721390409584e-54 8.892093104208509471e-160
5.376495875449261767e-156 0.000000000000000000e+00
4.003530795088215647e-34 2.793969772958074749e-101
1.038762813730371843e-175 0.000000000000000000e+00
3.180556632230776468e-156 0.000000000000000000e+00
4.007072125843407892e-34 2.801565101487232171e-101
1.200516988258180920e-175 0.000000000000000000e+00
3.378423168894986697e-34 1.659040130037630639e-101
9.190445899095059442e-175 0.000000000000000000e+00
1.970217863315075644e-175 0.000000000000000000e+00
2.570551749920322737e-34 7.170110273104131158e-102
1.497936630323857196e-35 1.183716318619825252e-105
1.011319335786917019e-175 0.000000000000000000e+00
6.163845902138294474e-105 2.306720162319203831e-306
4.239955393977073085e-41 2.008795221830855155e-122
3.694129058826531468e-34 2.182591337602925240e-101
1.036969877519381531e-175 0.000000000000000000e+00
3.167693624302241987e-156 0.000000000000000000e+00
4.010460221054021652e-34 2.808844800732781236e-101
1.242423428832913882e-175 0.000000000000000000e+00
6.214566770814390690e-173 0.000000000000000000e+00
4.013710495273164196e-34 2.815840357981178023e-101
1.090671733283367301e-175 0.000000000000000000e+00
8.561116361198023570e-169 0.000000000000000000e+00
3.979702050163308321e-34 2.743225417256655291e-101
1.602024837358940374e-67 1.148999482328583659e-199
1.114850681103489985e-173 0.000000000000000000e+00
1.313534069266306241e-175 0.000000000000000000e+00
7.183306636175735598e-35 1.438043678363267636e-103
1.934997037048634834e-34 2.999830600922374838e-102
1.030462702607519206e-175 0.000000000000000000e+00
3.159420903168787171e-156 0.000000000000000000e+00
4.022688227049118575e-34 2.835224160749552383e-101
1.083936937305234993e-175 0.000000000000000000e+00
7.692925639680175514e-169 0.000000000000000000e+00
3.952350270962326169e-34 2.685750324826588490e-101
1.208017181009318618e-55 3.247016519504814474e-165
2.087326431292256945e-174 0.000000000000000000e+00
